0.15225,4.31356
2.00000,4.29132
4.00000,4.26535
6.00000,4.24336
8.00000,4.22204
10.00000,4.19953
12.00000,4.18024
14.00000,4.15914
16.00000,4.13703
18.00000,4.11816
20.00000,4.09801
22.00000,4.08109
24.00000,4.05876
26.00000,4.02769
28.00000,4.00664
30.00000,3.99390
32.00000,3.98276
34.00000,3.96780
36.00000,3.95432
38.00000,3.94012
40.00000,3.92473
42.00000,3.91342
44.00000,3.90040
46.00000,3.88923
48.00000,3.87586
50.00000,3.86370
52.00000,3.85455
54.00000,3.84607
56.00000,3.83622
58.00000,3.82657
60.00000,3.81877
62.00000,3.81067
64.00000,3.80084
66.00000,3.79202
68.00000,3.78332
70.00000,3.77345
72.00000,3.75980
74.00000,3.74554
76.00000,3.72451
78.00000,3.69440
80.00000,3.64838
82.00000,3.56535
84.00000,3.29795
