0.00000,4.38998
2.00000,4.36375
4.00000,4.34223
6.00000,4.31865
8.00000,4.29552
10.00000,4.27304
12.00000,4.25149
14.00000,4.22985
16.00000,4.20782
18.00000,4.18663
20.00000,4.16706
22.00000,4.15469
24.00000,4.13443
26.00000,4.09513
28.00000,4.07449
30.00000,4.06000
32.00000,4.05589
34.00000,4.04252
36.00000,4.02575
38.00000,4.01234
40.00000,3.99955
42.00000,3.99004
44.00026,3.97985
46.00026,3.96782
48.00000,3.96143
50.00051,3.95225
52.00051,3.94442
54.00000,3.93312
56.00000,3.92883
58.00026,3.92185
60.00026,3.91676
62.00051,3.91250
64.00000,3.90649
66.00000,3.90467
68.00000,3.90137
70.00026,3.90257
72.00026,3.90061
74.00026,3.90183
76.00026,3.89883
78.00026,3.89882
80.00026,3.89780
82.00026,3.89678
84.00000,3.89526
86.00000,3.89305
88.00000,3.89323
90.00000,3.89116
92.00000,3.88789
93.99974,3.88255
95.99949,3.87107
97.99923,3.84193
99.01335,3.79746
99.49055,3.73898
99.72289,3.64746
99.83215,3.53305
100.00000,3.40220
