0.03608,4.35932
2.00000,4.32746
4.00000,4.30479
6.00000,4.28205
8.00000,4.26068
10.00000,4.24015
12.00000,4.21783
14.00000,4.19594
16.00000,4.17598
18.00000,4.15282
20.00000,4.13464
22.00000,4.12029
24.00000,4.09674
26.00000,4.06338
28.00000,4.04230
30.00000,4.02734
32.00000,4.02046
34.00000,4.00557
36.00000,3.99198
38.00000,3.97669
40.00000,3.96374
42.00000,3.95279
44.00000,3.94002
46.00000,3.93031
48.00000,3.91926
50.00000,3.90850
52.00000,3.89765
54.00000,3.89014
56.00000,3.88302
58.00000,3.87306
60.00000,3.86869
62.00000,3.86168
64.00000,3.85560
66.00000,3.85065
68.00000,3.84537
70.00000,3.84029
72.00000,3.83520
74.00000,3.82901
76.00000,3.81889
78.00000,3.80789
80.00000,3.79031
82.00000,3.76922
84.00000,3.74050
86.00000,3.69391
88.00000,3.59202
89.31006,3.38559
