0.02851,1.60843
1.01109,1.56804
2.00158,1.54824
2.99525,1.53630
3.99208,1.53033
4.98733,1.52704
5.99208,1.52278
6.99525,1.52498
7.99525,1.52498
8.99525,1.52498
9.99683,1.52607
10.99525,1.52309
11.99525,1.52309
12.99525,1.52309
13.99525,1.52309
14.99525,1.52309
15.99525,1.52309
16.99525,1.52309
17.99525,1.52309
18.99525,1.52309
19.99525,1.52309
20.99525,1.52309
21.99525,1.52309
22.99525,1.52309
23.99525,1.52309
24.99525,1.52309
25.99525,1.52309
26.99525,1.52309
27.99525,1.52309
28.99525,1.52309
29.99525,1.52120
30.99525,1.52120
31.99525,1.51931
32.99525,1.51931
33.99525,1.51931
34.99525,1.51931
35.99525,1.51931
36.99525,1.51931
37.99525,1.51931
38.99525,1.51931
39.99683,1.52041
40.99683,1.52041
41.99525,1.51742
42.99525,1.51742
43.99525,1.51742
44.99525,1.51742
45.99525,1.51742
46.99525,1.51742
47.99366,1.51444
48.99366,1.51444
49.99366,1.51444
50.99366,1.51444
51.99366,1.51255
52.99366,1.51255
53.99366,1.51255
54.99366,1.51255
55.99366,1.51255
56.99050,1.51036
57.99208,1.50768
58.99366,1.50689
59.99366,1.50500
61.00000,1.50561
62.00000,1.50561
63.00000,1.50373
64.00000,1.50373
65.00000,1.50373
66.00000,1.49995
67.00000,1.49995
68.00000,1.49995
69.00000,1.49806
70.00000,1.49806
71.00000,1.49618
72.00000,1.49618
73.00000,1.49618
74.00000,1.49240
75.00000,1.49240
76.00000,1.48863
77.00000,1.48674
78.00000,1.48674
79.00000,1.48485
80.00000,1.48485
81.00000,1.48107
82.00000,1.48107
83.00000,1.47919
84.00000,1.47730
85.00000,1.47541
86.00000,1.47352
86.98891,1.47339
88.00000,1.46975
89.00000,1.46597
90.00000,1.46409
91.00000,1.46220
92.00000,1.46031
93.00000,1.45653
94.00000,1.45276
95.00000,1.45087
96.00000,1.44898
97.00000,1.44710
98.00000,1.44332
99.00000,1.43955
100.00000,1.43577
101.00000,1.43199
102.00000,1.43011
103.00000,1.42444
104.00000,1.42256
105.00000,1.41878
106.00000,1.41500
107.00000,1.41123
108.00000,1.40934
109.00000,1.40179
110.00000,1.39802
111.00000,1.39235
112.00000,1.38858
113.00000,1.38291
114.00000,1.37725
115.00000,1.37159
116.00000,1.36781
117.00000,1.36026
118.00000,1.35271
119.00000,1.34894
120.00000,1.33950
121.00000,1.33195
122.00000,1.32251
123.00000,1.31684
124.00000,1.30552
125.00000,1.29419
126.00000,1.28098
127.00000,1.27154
128.00000,1.25833
129.00000,1.24322
130.00000,1.22435
131.00000,1.20925
132.00000,1.18659
133.00000,1.16205
134.00000,1.13374
135.00000,1.10920
136.00000,1.08088
137.00000,1.04879
138.00000,1.01481
