0.00000,3.85743
3.40000,3.40120
6.80000,3.39535
10.20000,3.39495
13.60000,3.39535
17.00000,3.39535
20.40000,3.39396
23.80000,3.39256
27.20000,3.39254
30.60000,3.38977
34.00000,3.38974
37.40000,3.38837
40.80000,3.38837
44.20000,3.38837
47.60000,3.38698
51.00000,3.38698
54.40000,3.38698
57.80000,3.38558
61.20000,3.38569
64.60000,3.38419
68.00000,3.38135
71.40000,3.38000
74.80000,3.37860
78.20000,3.37860
81.60000,3.37571
85.00000,3.37441
88.40000,3.37376
91.80000,3.37161
95.20000,3.36988
98.60000,3.36609
102.00000,3.36185
105.40000,3.35905
108.80000,3.35347
112.20000,3.34673
115.60000,3.34078
119.00000,3.33381
122.40000,3.32349
125.80000,3.31085
129.20000,3.29567
132.60000,3.27484
136.00000,3.23846
139.40000,3.17471
142.80000,3.06770
146.20000,2.92100
149.60000,2.73643
153.00000,2.53377
